id,lat,lon
1527581818,24.7861813,-107.3778711
1527581819,24.7861894,-107.3803245
1527581820,24.7862207,-107.3745359
1527581824,24.7862159,-107.3711342
1527581826,24.7862367,-107.3792075
1527581828,24.7862585,-107.3730125
1527581830,24.7862913,-107.3818665
1527581831,24.786277,-107.3744053
1527581832,24.7863121,-107.381786
1527581843,24.786439,-107.3754897
1527581845,24.7865621,-107.379328
1527581847,24.7865955,-107.3767611
1527581848,24.7866343,-107.3719719
1527581851,24.7867028,-107.3780644
1527581853,24.7867302,-107.3805255
1527581854,24.7867636,-107.3746224
1527581856,24.7867674,-107.3732485
1527581857,24.7868386,-107.3820082
1527581858,24.7868439,-107.3714093
1527581859,24.7869599,-107.3833376
1527581861,24.7869989,-107.3756928
1527581862,24.7869924,-107.3721272
1527581864,24.7870085,-107.3781757
1527581865,24.7871037,-107.3795451
1527581866,24.7871241,-107.3769504
1527581867,24.7871128,-107.3715282
1527581868,24.7872074,-107.3734367
1527581871,24.7873094,-107.3807407
1527581874,24.7873672,-107.3747117
1527581883,24.787358,-107.3702222
1527581884,24.7874182,-107.3770506
1527581886,24.7874986,-107.3823097
1527581887,24.7875229,-107.3758795
1527581888,24.7875454,-107.3783662
1527581890,24.7875973,-107.3723944
1527581891,24.7876901,-107.3797178
1527581892,24.7877165,-107.3692435
1527581894,24.7877534,-107.3736829
1527581898,24.787812,-107.3759851
1527581900,24.787808,-107.3718317
1527581901,24.787935,-107.3747988
1527581903,24.7879718,-107.3772609
1527581904,24.7880095,-107.3817084
1527581905,24.7881201,-107.378574
1527581908,24.7881458,-107.3726367
1527581910,24.7882647,-107.3810956
1527581911,24.788248,-107.3748605
1527581912,24.7883576,-107.3720725
1527581913,24.7883722,-107.3761872
1527581914,24.7885362,-107.3774485
1527581916,24.7885585,-107.3740408
1527581917,24.7886331,-107.3800451
1527581919,24.7888457,-107.3749597
1527581925,24.7889334,-107.3763896
1527581927,24.7889518,-107.3729928
1527581928,24.7890844,-107.378908
1527581930,24.7891112,-107.3742694
1527581931,24.7892103,-107.3802866
1527581933,24.7891642,-107.372428
1527581946,24.7893864,-107.3804113
1527581947,24.7894448,-107.3750509
1527581951,24.7894855,-107.3777747
1527581955,24.7894982,-107.3732342
1527581956,24.7893407,-107.3789871
1527581964,24.7896469,-107.3745172
1527581968,24.7897093,-107.3726706
1527581969,24.7896664,-107.3791514
1527581977,24.7896956,-107.3790756
1527581982,24.7898739,-107.3767288
1527581983,24.7900338,-107.3734709
1527581986,24.7900848,-107.3779849
1527581995,24.7902493,-107.3729012
1527581997,24.7903166,-107.3793378
1527582001,24.7904505,-107.3748699
1527582002,24.790477,-107.3769298
1527582007,24.7905368,-107.3802306
1527582008,24.7905747,-107.3737098
1527582011,24.7905926,-107.3796725
1527582012,24.7906763,-107.3790823
1527582017,24.790736,-107.3782133
1527582021,24.7909035,-107.3789562
1527582033,24.7910886,-107.3753037
1527582036,24.7911151,-107.3771765
1527582041,24.7911603,-107.3783621
1527582052,24.7913295,-107.3780811
1527582055,24.7914184,-107.37962
1527582056,24.7915498,-107.3802447
1527582058,24.7916106,-107.3790591
1527582063,24.7917416,-107.3774066
1527582072,24.7917386,-107.3748431
1527582073,24.7917605,-107.3742154
1527582075,24.7917897,-107.3783836
1527582079,24.7918073,-107.373552
1527582094,24.7920746,-107.3759924
1527582095,24.7921434,-107.379714
1527582098,24.7921909,-107.3786411
1527582099,24.7922062,-107.3768386
1527582103,24.7922451,-107.3754882
1527582118,24.7923632,-107.3787477
1527582124,24.7925683,-107.3806608
1527582126,24.7926306,-107.3763695
1527582133,24.7927734,-107.3790944
1527582138,24.7928751,-107.3780436
1527582144,24.7931052,-107.3759193
1527582146,24.7931016,-107.3761305
1527582152,24.7932515,-107.374866
1527582157,24.7933134,-107.3778475
1527582159,24.793448,-107.3861191
1527589055,24.7678687,-107.372929
1527589255,24.7759821,-107.3827798
1527589267,24.7766279,-107.3821484
1527589291,24.7771739,-107.3776487
1527589305,24.7779119,-107.3744264
1527589308,24.7781629,-107.373344
1527589319,24.7789119,-107.3679088
1527589320,24.7793712,-107.3681357
1527740833,24.7791873,-107.3891245
1527740854,24.7798394,-107.3870284
1527740870,24.7798418,-107.3865851
1527740872,24.77951,-107.3878866
1527740879,24.7805547,-107.3839819
1527740881,24.7786668,-107.3916042
1527740882,24.7799489,-107.3865905
1527740894,24.7804071,-107.3845004
1527740895,24.7799906,-107.3859666
1527740899,24.7805115,-107.3845328
1527775287,24.7799805,-107.3798537
1527775288,24.7802874,-107.3736495
1527775290,24.7800513,-107.3783192
1527775291,24.7799202,-107.3811317
1527775292,24.7798673,-107.3823224
1527775293,24.7798235,-107.3831888
1527775296,24.7796981,-107.3843622
1527775299,24.7802316,-107.3747723
1527775300,24.780183,-107.3754862
1527775306,24.7797772,-107.3838552
1527775313,24.7786381,-107.388926
1527775314,24.7792714,-107.3863836
1527775318,24.7795995,-107.3849791
1527775321,24.7794242,-107.3857807
1527775322,24.7789419,-107.3876627
1529294302,24.7759118,-107.3878189
1529294309,24.7762023,-107.3865928
1529294319,24.776487,-107.3854001
1529294322,24.7766114,-107.3848585
1529294327,24.7770029,-107.380477
1529294330,24.7771219,-107.3821778
1529294333,24.7772859,-107.3844562
1529294336,24.7773825,-107.381007
1529294345,24.77768,-107.3822111
1529294351,24.7779175,-107.3810333
1529294360,24.7781968,-107.3797059
1529294363,24.7782661,-107.3706633
1529294370,24.7786269,-107.3836372
1529294371,24.7786688,-107.3753906
1529294376,24.7787556,-107.3707937
1529294379,24.7788853,-107.3856038
1529294381,24.7788971,-107.372373
1529294382,24.7790106,-107.3734662
1529294384,24.7790435,-107.3849014
1529294387,24.7791114,-107.3734817
1529294388,24.77913,-107.3842878
1529294389,24.7791548,-107.3754213
1529294390,24.7791537,-107.3712566
1529294391,24.7791851,-107.3837367
1529294393,24.7792065,-107.3832483
1529294394,24.7792372,-107.370922
1529294395,24.7792719,-107.382305
1529294397,24.779289,-107.3891587
1529294399,24.7793657,-107.3811044
1529294400,24.7793399,-107.372557
1529294401,24.7794278,-107.3798138
1529294402,24.7794287,-107.3701204
1529294403,24.7795419,-107.378281
1529294404,24.779588,-107.3735541
1529294405,24.7796903,-107.3689804
1529294407,24.7797011,-107.3735724
1529294410,24.7797476,-107.3714323
1529294415,24.7799877,-107.3728264
1529294418,24.7801111,-107.3770364
1529294420,24.7801287,-107.3703822
1529294422,24.7801612,-107.3811435
1529294424,24.780213,-107.3805651
1529294426,24.7802822,-107.3831476
1529294428,24.7802907,-107.3798599
1529294431,24.7803321,-107.3823256
1529294433,24.7803702,-107.379148
1529294434,24.7803847,-107.3717297
1529294435,24.7803832,-107.3811544
1529294437,24.7803983,-107.3736629
1529294439,24.7804572,-107.3783495
1529294441,24.7805086,-107.3693356
1529294443,24.780581,-107.3771451
1529294450,24.780606,-107.3730834
1529294454,24.7807026,-107.3759361
1529294455,24.7806617,-107.3861854
1529294456,24.7807282,-107.3687302
1529294457,24.7807308,-107.3755208
1529294459,24.7807726,-107.3706652
1529294471,24.7808475,-107.3737327
1529294472,24.7808608,-107.3823503
1529294473,24.7809526,-107.3830884
1529294474,24.7809336,-107.3811814
1529294475,24.7809695,-107.3806149
1529294481,24.7809935,-107.3720142
1529294483,24.7810531,-107.3793003
1529294486,24.7811008,-107.3737662
1529294489,24.7811085,-107.3783982
1529294490,24.7811678,-107.3843662
1529294492,24.781166,-107.369621
1529294493,24.7812408,-107.3761124
1529294494,24.7812382,-107.3733463
1529294495,24.7812737,-107.3755551
1529294496,24.7813748,-107.3738157
1529294497,24.7813893,-107.3830231
1529294498,24.781393,-107.3709368
1529294500,24.7814269,-107.3823793
1529294502,24.7814104,-107.385784
1529294503,24.7814953,-107.3812093
1529294505,24.7815959,-107.3794898
1529294508,24.7816376,-107.3722684
1529294509,24.7816582,-107.3784235
1529294510,24.7817197,-107.3843293
1529294511,24.78179,-107.3762928
1529294513,24.781782,-107.3698884
1529294516,24.7818149,-107.3738835
1529294517,24.7818286,-107.3755901
1529294519,24.7819205,-107.3823945
1529294520,24.781898,-107.3736206
1529294521,24.7819452,-107.3739077
1529294522,24.7819876,-107.3812332
1529294523,24.7820039,-107.369289
1529294525,24.7820274,-107.3711953
1529294526,24.7820944,-107.379718
1529294528,24.7821839,-107.3784316
1529294529,24.7821019,-107.3854127
1529294530,24.7822943,-107.3725387
1529294531,24.7823312,-107.3764464
1529294532,24.7823806,-107.375625
1529294534,24.7823978,-107.3701557
1529294535,24.7823854,-107.3843756
1529294536,24.782469,-107.3739794
1529294537,24.7825165,-107.3739858
1529294538,24.7825477,-107.3738907
1529294540,24.7825599,-107.3824219
1529294541,24.7826154,-107.3695569
1529294542,24.7826153,-107.381264
1529294543,24.7826739,-107.3714635
1529294544,24.7826739,-107.3851173
1529294545,24.7826922,-107.3798963
1529294546,24.7827814,-107.3784483
1529294548,24.7828712,-107.376614
1529294549,24.7829236,-107.3756593
1529294550,24.78292,-107.3728105
1529294551,24.7829866,-107.3740501
1529294552,24.7830482,-107.370438
1529294553,24.7831857,-107.3740774
1529294554,24.7832462,-107.3813112
1529294555,24.7832639,-107.369841
1529294557,24.7832881,-107.3799871
1529294558,24.7833095,-107.3717424
1529294559,24.7834639,-107.3768094
1529294560,24.783525,-107.3756973
1529294561,24.7835463,-107.3730833
1529294562,24.7836508,-107.373128
1529294563,24.7836896,-107.3707165
1529330309,24.7494059,-107.3754853
1529330635,24.7602755,-107.375114
1529330878,24.7647684,-107.3838753
1529330981,24.7673192,-107.3832678
1529331032,24.7712861,-107.3846861
1529340116,24.7764274,-107.3668115
1529340119,24.7764713,-107.366647
1529340131,24.7770139,-107.3670706
1529340154,24.7793497,-107.3682266
1529340155,24.7798146,-107.3684293
1529945078,24.7768476,-107.3991313
1529945126,24.7778753,-107.4042803
1529945141,24.7782235,-107.4037895
1529945143,24.7782746,-107.4015605
1529945153,24.7785,-107.3978296
1529945170,24.7787632,-107.4017734
1529945200,24.7791687,-107.4017235
1529945202,24.7792414,-107.403304
1529945214,24.7795002,-107.3997748
1529945222,24.779541,-107.4003898
1529945223,24.7795986,-107.4016871
1529945224,24.7796629,-107.4032969
1529945226,24.7796841,-107.4037777
1529945229,24.7797081,-107.4042359
1529945231,24.7797528,-107.4051494
1529945234,24.7797876,-107.3979663
1529945235,24.7798442,-107.4016517
1529945247,24.7800354,-107.3997299
1529945266,24.7802241,-107.3978953
1529945271,24.7803361,-107.403703
1529945290,24.7804213,-107.3937158
1529945297,24.7804543,-107.3997004
1529945302,24.7804368,-107.4058418
1529945306,24.7806138,-107.3940169
1529945323,24.7806467,-107.4032061
1529945330,24.7806691,-107.3938928
1529945347,24.7807465,-107.4036379
1529945350,24.7808025,-107.4006647
1529945380,24.7810874,-107.3977277
1529945387,24.7810722,-107.3999103
1529945389,24.7811334,-107.4018234
1529945393,24.7811824,-107.4035534
1529945397,24.7812092,-107.4101651
1529945403,24.7813169,-107.3998587
1529945411,24.7813565,-107.3974876
1529945412,24.7813748,-107.3976801
1529945433,24.7815775,-107.4030351
1529945434,24.7816037,-107.401806
1529945436,24.7815933,-107.4031055
1529945441,24.7816128,-107.4037539
1529945443,24.7816365,-107.399858
1529945446,24.7816682,-107.401295
1529945450,24.781723,-107.4104507
1529945469,24.7817668,-107.4062034
1529945475,24.7819166,-107.3995355
1529945485,24.7820116,-107.4033482
1529945488,24.7820189,-107.4013057
1529945492,24.7820773,-107.4040121
1529945540,24.7823427,-107.3990024
1529945544,24.7823914,-107.4009014
1529945555,24.7824828,-107.4042615
1529945557,24.7825147,-107.396641
1529945560,24.7825406,-107.3977505
1529945563,24.7825643,-107.3987335
1529945578,24.7826725,-107.398367
1529945596,24.7828858,-107.3976928
1529945602,24.7828961,-107.4039417
1529945606,24.7829497,-107.3984244
1529945608,24.7829832,-107.4024081
1529945612,24.7829966,-107.4002918
1529945631,24.7832736,-107.4008913
1529945642,24.7833521,-107.4008384
1529945648,24.7834344,-107.4029258
1529945650,24.7834532,-107.3995985
1529945654,24.7834756,-107.4044023
1529945655,24.7834999,-107.4052717
1529945663,24.7836096,-107.4054254
1529945724,24.7840715,-107.4022725
1529945731,24.784146,-107.40454
1529945735,24.7841806,-107.3955904
1529945744,24.7842774,-107.3956749
1529945752,24.7842616,-107.4044265
1529945754,24.7842729,-107.4045416
1529945760,24.784335,-107.404578
1529945799,24.7846987,-107.3997782
1529945814,24.7848583,-107.3948148
1529945836,24.7853222,-107.4006191
1529945846,24.7853581,-107.3942929
1529945849,24.7854541,-107.4059219
1529945874,24.785864,-107.4003925
1529945878,24.7859525,-107.4029541
1529945891,24.7862585,-107.3997809
1529945896,24.7863881,-107.4044278
1529945930,24.7866706,-107.4055342
1529945935,24.7867699,-107.4044295
1529945943,24.7868454,-107.4029107
1529945947,24.7869032,-107.4003985
1529945958,24.7868904,-107.4018449
1529945977,24.787,-107.3950032
1529945995,24.7874858,-107.4054644
1529946000,24.7875302,-107.4044328
1529946005,24.7875961,-107.4029015
1529946007,24.7876382,-107.4019233
1529946009,24.7877019,-107.4004447
1529946070,24.788316,-107.4044365
1529946111,24.7890869,-107.4055126
1529946112,24.7891524,-107.3957442
1529946133,24.7893197,-107.40051
1529946144,24.7893364,-107.3995978
1529946147,24.7893602,-107.3991362
1529946166,24.7893888,-107.3950414
1529946172,24.7894222,-107.3955813
1529946174,24.7894712,-107.3971006
1529946180,24.7895359,-107.3960278
1529946186,24.789589,-107.3953395
1529946202,24.7896033,-107.3951761
1529946204,24.7896297,-107.394683
1529946213,24.789799,-107.4005293
1529946215,24.7898383,-107.3997829
1529946218,24.7898783,-107.399023
1529946234,24.7899773,-107.397142
1529946238,24.7900342,-107.3960602
1529946247,24.7903045,-107.4042642
1529946251,24.7904967,-107.4005735
1529946252,24.7905211,-107.3999231
1529946254,24.7905501,-107.3994142
1529946264,24.7905835,-107.3988394
1529946267,24.7906726,-107.3971802
1529946275,24.7907333,-107.3961009
1529946277,24.7907359,-107.3999453
1529946282,24.7908024,-107.4041864
1529946286,24.7908078,-107.3947401
1529946298,24.7908308,-107.3937116
1529946300,24.7908402,-107.3939328
1529946302,24.7909935,-107.400595
1529946304,24.7910371,-107.3987352
1529946306,24.791296,-107.4041093
1529946307,24.7914081,-107.4035377
1529946314,24.7915606,-107.3972458
1529946316,24.7915788,-107.3961578
1529946321,24.7916508,-107.3972296
1529946323,24.7916955,-107.3936542
1529946325,24.7917292,-107.3948035
1529946328,24.7918058,-107.4040297
1529946337,24.7918474,-107.3985221
1529946341,24.791937,-107.3984985
1529946343,24.7919582,-107.3990159
1529946344,24.7920511,-107.3924027
1529946345,24.7920464,-107.3989929
1529946346,24.7920752,-107.3995229
1529946347,24.7921221,-107.4010831
1529946348,24.792164,-107.3994986
1529946356,24.7921903,-107.400037
1529946358,24.7922857,-107.4000438
1529946366,24.7924569,-107.403485
1529946376,24.7925148,-107.3983566
1529946380,24.7926249,-107.4029788
1529946381,24.7926834,-107.3913346
1529946382,24.7927179,-107.3879683
1529946384,24.7927381,-107.404159
1529946388,24.7929745,-107.4054505
1529946392,24.793101,-107.3982131
1529946401,24.7933548,-107.403829
1529946403,24.7933648,-107.388279
1529946406,24.793456,-107.3883819
1529946409,24.793535,-107.403353
1529946422,24.7936442,-107.3868285
1529946423,24.7937426,-107.3980401
1529946426,24.7939029,-107.3887076
1529946427,24.7940561,-107.4020541
1529946428,24.7941033,-107.3992157
1529946429,24.7942503,-107.3949489
1529946430,24.7942783,-107.4014707
1529946435,24.7943828,-107.3925441
1529946436,24.79449,-107.3904331
1529946437,24.7946196,-107.3984623
1529946440,24.7946044,-107.387927
1529946441,24.7946374,-107.4021013
1529946442,24.7947452,-107.3960548
1529946443,24.7948128,-107.3949891
1529946445,24.7948761,-107.3937728
1529946455,24.7949406,-107.3925832
1529946456,24.7950343,-107.3964188
1529946458,24.7950425,-107.3905196
1529946459,24.7950855,-107.400495
1529946460,24.7951124,-107.3999736
1529946461,24.7951223,-107.388538
1529946462,24.7952645,-107.3972342
1529946463,24.7953095,-107.3964067
1529946474,24.7959417,-107.4005648
1529946475,24.7959672,-107.4000458
1529946476,24.7960084,-107.3992777
1529946477,24.7960509,-107.3983794
1529946478,24.7961212,-107.3972889
1529946479,24.7961358,-107.4013651
1529946481,24.7961648,-107.3963824
1529946482,24.7962299,-107.3950857
1529946484,24.7962871,-107.3938559
1529946488,24.7963516,-107.3926744
1529946490,24.7970626,-107.3992887
1529946491,24.7972802,-107.3951601
1529946493,24.7973751,-107.3939424
1529946495,24.7974547,-107.3939469
1529946496,24.7976019,-107.3892362
1529946498,24.7977008,-107.3892443
1529946500,24.7978552,-107.4016679
1529946501,24.7979075,-107.4008068
1529946502,24.7983339,-107.3939995
1529946507,24.7988783,-107.4010025
1529946510,24.7989191,-107.4003277
1529946511,24.7989287,-107.3984906
1529946512,24.79903,-107.3984926
1530232363,24.806298,-107.3665618
1530232366,24.8070037,-107.366793
1530232395,24.8072961,-107.3667393
1530232396,24.8073145,-107.3668491
1530232397,24.8073314,-107.3758466
1530232398,24.8073586,-107.375933
1530232402,24.8080231,-107.3667313
1530232435,24.8086086,-107.3665059
1530232437,24.8086255,-107.3665941
1530232456,24.8087061,-107.3791171
1530232466,24.8088257,-107.3753125
1530232470,24.8088349,-107.3753962
1530232477,24.8089279,-107.3753337
1530232480,24.8089231,-107.3754008
1530232514,24.8091019,-107.3664832
1530232516,24.809186,-107.377538
1530232523,24.8094382,-107.3750394
1530232526,24.8094716,-107.3791038
1530232529,24.8094788,-107.379205
1530232535,24.8095357,-107.3798985
1530232553,24.8095459,-107.3791092
1530232556,24.8095561,-107.3792117
1530232567,24.8098037,-107.3661886
1530232569,24.8098224,-107.3662999
1530232618,24.8101358,-107.3738725
1530232663,24.8103717,-107.3737883
1530232733,24.8105329,-107.3762806
1530232761,24.8105704,-107.3789488
1530232766,24.8105513,-107.3661339
1530232831,24.810645,-107.36959
1530232877,24.8106779,-107.3689154
1530232912,24.81074,-107.3772537
1530232917,24.810797,-107.3662135
1530436273,24.8022473,-107.3660036
1530436274,24.802708,-107.3708912
1530436275,24.8028178,-107.37085
1530436276,24.8030254,-107.3715028
1530436278,24.8032947,-107.3660648
1530436279,24.8036735,-107.3735415
1530436280,24.80369,-107.3704987
1530436281,24.8038658,-107.3680899
1530436283,24.8038769,-107.3741812
1530436284,24.8038935,-107.3681747
1530436285,24.803906,-107.371158
1530436286,24.8042846,-107.3663362
1530436287,24.8044527,-107.3762989
1530436288,24.8045393,-107.3762646
1530436290,24.8045456,-107.3701692
1530436291,24.8045659,-107.3731998
1530436292,24.8047376,-107.3677542
1530436293,24.8047567,-107.3708249
1530436294,24.8047655,-107.3678414
1530436295,24.8047556,-107.3769496
1530436296,24.8047708,-107.3738367
1530436299,24.8053143,-107.3665068
1530436300,24.8053375,-107.3792701
1530436301,24.8054035,-107.3698388
1530436303,24.8054223,-107.3812492
1530436304,24.8054155,-107.3728745
1530436305,24.8054411,-107.3759077
1530436306,24.8054725,-107.3793747
1530436307,24.8055881,-107.3674308
1530436308,24.8056351,-107.376508
1530436310,24.8056164,-107.3675184
1530436311,24.8056116,-107.3704902
1530436312,24.8056214,-107.3735146
1530436313,24.8056657,-107.3766027
1530436314,24.8062455,-107.3694934
1530436315,24.8062689,-107.3725477
1530436316,24.8062915,-107.3755712
1530436318,24.8063571,-107.3813126
1530436319,24.8064196,-107.3805093
1530436320,24.806433,-107.3670821
1530436321,24.8064616,-107.3671693
1530436322,24.8064507,-107.3701617
1530436323,24.8064747,-107.3731915
1530436324,24.8064787,-107.3761564
1530436325,24.8064698,-107.3797632
1530436326,24.8064915,-107.3791983
1530436328,24.8064977,-107.3792956
1530436329,24.8065133,-107.3762539
1530436333,24.8070989,-107.3691742
1530436334,24.8071338,-107.372216
1530436335,24.8071403,-107.3752353
1530436337,24.8073095,-107.3698254
1530436338,24.8073391,-107.37286
1530436341,24.8073854,-107.3667408
1530436342,24.8073981,-107.3791378
1530436343,24.8074075,-107.3668631
1530436344,24.8074729,-107.3813893
1530436346,24.8075679,-107.3798309
1530436347,24.8076209,-107.3791964
1530436348,24.8076049,-107.3679472
1530436349,24.8076935,-107.3689563
1530436351,24.8077783,-107.3689252
1530436352,24.8078181,-107.3696262
1530436353,24.8079015,-107.3695936
1530436354,24.8079569,-107.3719013
1530436355,24.807968,-107.3749077
1530436358,24.8081786,-107.3710965
1530436360,24.8081852,-107.3755397
1530436361,24.8082034,-107.3718089
1530436362,24.8082166,-107.3756202
1530436364,24.8082236,-107.3677891
1530436365,24.8082767,-107.3722362
1530436366,24.8083248,-107.3724926
1530436367,24.8083405,-107.3790405
1530436368,24.8083651,-107.3722379
1530436369,24.8084347,-107.3688938
1530436372,24.8084923,-107.3814595
1530436374,24.808527,-107.3736307
1530436375,24.8085265,-107.373225
1530436376,24.8085258,-107.381072
1530436377,24.8085777,-107.3806429
1530436379,24.808559,-107.3695711
1530436380,24.8085937,-107.3736361
1530436381,24.8086486,-107.3799205
1530436383,24.8087025,-107.374617
1530436384,24.8087051,-107.3741843
1530436385,24.8088041,-107.3711348
1530436386,24.8088239,-107.3676358
1530436387,24.8088289,-107.374793
1530436388,24.80897,-107.3756957
1530436389,24.8089899,-107.3722974
1530436391,24.8090316,-107.3737885
1530436392,24.8090095,-107.3765421
1530436395,24.8090659,-107.3688978
1530436396,24.8091061,-107.3736622
1530436397,24.8091112,-107.3765247
1530436398,24.8091201,-107.3806759
1530436399,24.8091941,-107.3695727
1530436405,24.8092882,-107.3675181
1530436408,24.8092799,-107.3775209
1530436409,24.8093063,-107.3701588
1530436410,24.8093884,-107.3786544
1530436411,24.809413,-107.3732802
1530436415,24.8095015,-107.371173
1530436416,24.8095368,-107.3688994
1530436419,24.809602,-107.3798936
1530436421,24.8096091,-107.3723505
1530436423,24.8096158,-107.381218
1530436424,24.8096617,-107.369574
1530436425,24.8096544,-107.3764314
1530436426,24.8097314,-107.373678
1530436429,24.8097213,-107.3826886
1530436435,24.8098,-107.3826883
1530436440,24.8098092,-107.377424
1530436442,24.8098428,-107.3745001
1530436457,24.8099155,-107.378118
1530436463,24.809951,-107.378342
1530436466,24.8100057,-107.3673352
1530436477,24.8100267,-107.3712017
1530436482,24.810042,-107.3723877
1530436483,24.8100729,-107.3791493
1530436484,24.8101104,-107.3702258
1530436485,24.8101306,-107.3763497
1530436486,24.8101386,-107.3794203
1530436487,24.8102112,-107.3695754
1530436492,24.8102819,-107.3689111
1530436494,24.8102843,-107.3773371
1530436497,24.8103456,-107.3826865
1530436729,24.8188494,-107.3800385
1530443339,24.7925193,-107.3629917
1530443340,24.7925062,-107.3658409
1530443358,24.7942625,-107.3550028
1530443363,24.7948237,-107.3551007
1530443370,24.7953825,-107.3551812
1530443375,24.7959455,-107.3552682
1530443380,24.7965422,-107.3553595
1530443387,24.7971281,-107.3554643
1530443392,24.7976917,-107.3555607
1530443394,24.7978516,-107.3791813
1530443398,24.7980993,-107.3817123
1530443400,24.7982758,-107.3556612
1530443401,24.7983158,-107.3783282
1530443409,24.7987166,-107.3792315
1530443413,24.7988068,-107.3784082
1530443414,24.7988766,-107.3557913
1530443415,24.7989815,-107.3819543
1530443419,24.7990254,-107.3812888
1530443420,24.7990669,-107.3807996
1530443422,24.7991219,-107.3802444
1530443423,24.7992042,-107.3792513
1530443426,24.7992662,-107.3784962
1530443429,24.7994375,-107.3559407
1530443431,24.7994585,-107.3899105
1530443432,24.7995323,-107.3803223
1530443433,24.7995373,-107.3884182
1530443434,24.7995594,-107.3796654
1530443437,24.7996931,-107.3779447
1530443438,24.7998076,-107.3840319
1530443441,24.7998571,-107.389955
1530443442,24.7999272,-107.3813553
1530443443,24.7999582,-107.3884918
1530443445,24.7999714,-107.3803974
1530443447,24.8000175,-107.3560334
1530443455,24.8002371,-107.3840799
1530443456,24.8002778,-107.3835757
1530443457,24.8003059,-107.3831429
1530443462,24.8005571,-107.3847613
1530443463,24.8006084,-107.3841134
1530443464,24.8006431,-107.3836179
1530443465,24.8007061,-107.3828474
1530443468,24.8007344,-107.3821769
1530443470,24.8007639,-107.3815436
1530443471,24.8007729,-107.390059
1530443472,24.8007954,-107.3806465
1530443474,24.8008308,-107.3796117
1530443475,24.8008525,-107.3886705
1530443476,24.8008566,-107.3790229
1530443478,24.8009449,-107.3886851
1530443479,24.8009505,-107.3878619
1530443482,24.8010108,-107.3807681
1530443484,24.8011869,-107.3564138
1530443486,24.8012896,-107.390109
1530443489,24.8014005,-107.3887702
1530443491,24.8015199,-107.3803731
1530443495,24.8016649,-107.3848973
1530443497,24.8017156,-107.3842093
1530443498,24.8017387,-107.3817518
1530443502,24.8017407,-107.3565715
1530443503,24.8017363,-107.3837105
1530443505,24.8017662,-107.3818426
1530443507,24.8017509,-107.382309
1530443509,24.8017617,-107.3830034
1530443514,24.802051,-107.3815948
1530443521,24.802348,-107.3813185
1530443525,24.8024169,-107.3830912
1530443529,24.8026853,-107.3826088
1530443530,24.8027614,-107.3831277
1530443532,24.8027517,-107.3809679
1530443533,24.8028102,-107.3837784
1530443534,24.8028513,-107.384327
1530443535,24.8028646,-107.3824054
1530443536,24.8028795,-107.3850496
1530443537,24.8030347,-107.3831579
1530443541,24.8031351,-107.3820984
1530443543,24.8036173,-107.3826181
1530443545,24.8037688,-107.3826537
1531153589,24.7864502,-107.4173588
1531153757,24.7943479,-107.4052255
1531153761,24.7946388,-107.4043553
1531153766,24.7953351,-107.405289
1531153770,24.7954616,-107.4053575
1531153773,24.7956212,-107.4045138
1531153774,24.7957211,-107.4042519
1531153792,24.7969092,-107.4044801
1533383775,24.7766604,-107.3921312
1533383805,24.7796603,-107.3963926
1533383808,24.7797584,-107.3959078
1533383817,24.7800621,-107.3969257
1533383818,24.78012,-107.3973341
1533383819,24.7801416,-107.3975031
1533383826,24.7803927,-107.3963517
1533383833,24.780489,-107.3962021
1533383837,24.7804944,-107.3968445
1533383842,24.7805651,-107.3973227
1533383846,24.7805766,-107.3974124
1533383848,24.7805431,-107.3968371
1533383849,24.7805547,-107.3964329
1533383862,24.7818416,-107.3952209
1533383864,24.7819087,-107.3951162
1533383866,24.7819945,-107.3970343
1533383867,24.7820984,-107.3958385
1533383868,24.7821425,-107.3959192
1533383869,24.7821723,-107.3970021
1534448281,24.7790338,-107.3917473
1534448284,24.7797685,-107.3888943
1534448286,24.7797705,-107.388319
1534448288,24.7798943,-107.3877663
1534448290,24.7799594,-107.3884287
1534448292,24.7801919,-107.3879281
1534448294,24.7802228,-107.3892304
1534448298,24.7802216,-107.3872097
1534448302,24.7803891,-107.3923049
1534448304,24.7805463,-107.3881307
1534448310,24.7805711,-107.3886987
1534448332,24.7808824,-107.3882982
1534448333,24.7807684,-107.3935611
1534448335,24.7808649,-107.3875852
1534448341,24.7810497,-107.3883976
1534448343,24.7811398,-107.3918979
1534448379,24.7814222,-107.3892948
1534448383,24.7814515,-107.3892318
1534448385,24.7815072,-107.387973
1534448386,24.7815166,-107.3936544
1534448389,24.7816058,-107.3905233
1534448428,24.7819163,-107.3883869
1534448430,24.7819829,-107.3896998
1534448434,24.7820103,-107.3896428
1534448436,24.7820547,-107.3898834
1534448437,24.7821442,-107.3948309
1534448438,24.7822246,-107.390664
1534448439,24.7822137,-107.3891799
1534448448,24.7822901,-107.3875342
1534448449,24.782464,-107.3901006
1534448451,24.7824936,-107.3951834
1534448453,24.7825338,-107.3936085
1534448455,24.7825497,-107.3908317
1534448458,24.7826403,-107.3882305
1534448467,24.7826666,-107.3941346
1534448470,24.7826734,-107.3931144
1534448475,24.7827395,-107.3894714
1534448493,24.782982,-107.3929507
1534448512,24.7831583,-107.3855889
1534448520,24.783161,-107.3922721
1534448541,24.783273,-107.3897535
1534448542,24.7832559,-107.3882917
